cfg_name,model,exptype,diffinit,t,use_loss,attack_seed,other_seed,attack_index,accuracy_self,epsilon_self,accuracy_other,epsilon_other
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,43634,28648,5437,0.6624,0.6740078403492478,0.6596,0.6615121939862246
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,93526,33916,12261,0.6434,0.5901519093758859,0.6394,0.572760925856524
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,6467,61751,12261,0.652,0.6278420821521787,0.648,0.6102595207541777
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,93526,27476,5437,0.6384,0.5684264176175774,0.632,0.5408064559779265
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,6467,80051,5437,0.6582,0.6552830658277491,0.6554,0.6428614121708849
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,39283,18602,12261,0.662,0.6722196604539895,0.6668,0.693747240583951
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,85918,5779,12261,0.668,0.6991532046201573,0.6682,0.7000551521663122
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,39283,3236,5437,0.6496,0.6172814297852316,0.652,0.6278420821521787
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,85918,51265,5437,0.6748,0.7299759729981575,0.6748,0.7299759729981575
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,4385,16593,12261,0.6586,0.6570615595819236,0.6522,0.6287236614350361
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,17485,97560,12261,0.6624,0.6740078403492478,0.6634,0.6784828447562464
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,4385,49615,5437,0.664,0.6811709895132297,0.6674,0.6964489995584464
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,17485,9940,5437,0.6488,0.6137686410402418,0.6442,0.5936404616653637
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,54584,95436,12261,0.6678,0.6982515303303595,0.6648,0.6847588749333102
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,17271,19481,12261,0.6484,0.612013624050499,0.6444,0.5945131476630697
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,54584,61701,5437,0.6508,0.6225575513794357,0.6456,0.599753898224813
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,17271,24898,5437,0.673,0.7217851587474746,0.6752,0.7317993349942247
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,7427,1830,12261,0.6734,0.7236033261906093,0.6724,0.7190600495555461
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,29900,60994,12261,0.671,0.71271138620631,0.677,0.7400189496896188
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,7427,710,5437,0.67,0.708185057924486,0.672,0.7172447321390061
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,29900,94951,5437,0.649,0.6146464932382243,0.6434,0.5901519093758859
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,79427,92583,12261,0.659,0.6588410572189906,0.6634,0.6784828447562464
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,19481,77255,12261,0.6676,0.6973501288063867,0.6678,0.6982515303303595
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,79427,2213,5437,0.6394,0.572760925856524,0.6298,0.5313589085275272
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,19481,11819,5437,0.6896,0.7982499310404197,0.6902,0.8010544826811349
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,61701,48185,12261,0.6748,0.7299759729981575,0.6734,0.7236033261906093
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,81886,19556,12261,0.6678,0.6982515303303595,0.669,0.7036656847511656
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,61701,70518,5437,0.654,0.6366685763994745,0.6462,0.6023772716647129
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,81886,8688,5437,0.6676,0.6973501288063867,0.6664,0.6919474203680412
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,66413,75534,12261,0.6718,0.7163374985222017,0.6758,0.7345365649786137
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,73319,65622,12261,0.653,0.632252349329572,0.6544,0.6384367483586366
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,66413,71441,5437,0.6578,0.6535055722968637,0.6368,0.5615019878030352
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,73319,30158,5437,0.6634,0.6784828447562464,0.6654,0.6874525750316527
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,72745,6746,12261,0.64,0.5753641449035619,0.6414,0.5814457260880218
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,10860,83745,12261,0.6636,0.6793786302174963,0.6606,0.6659691601565632
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,72745,7427,5437,0.659,0.6588410572189906,0.651,0.6234377200061422
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,10860,85270,5437,0.6664,0.6919474203680412,0.6694,0.7054726033903025
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,85918,76890,12261,0.668,0.6991532046201573,0.6692,0.7045690059631329
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,89911,92360,12261,0.616,0.4726044109457928,0.599,0.4013001708088801
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,85918,710,5437,0.6748,0.7299759729981575,0.675,0.7308875085427926
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,89911,57160,5437,0.6686,0.7018598689935356,0.67,0.708185057924486
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,19287,97389,12261,0.6722,0.718152248981276,0.6734,0.7236033261906093
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,2506,75701,12261,0.6734,0.7236033261906093,0.663,0.6766920598335009
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,19287,58608,5437,0.668,0.6991532046201573,0.6704,0.7099947511325565
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,2506,15319,5437,0.655,0.6410908186038923,0.652,0.6278420821521787
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,57357,17485,12261,0.6564,0.6472921691058355,0.6554,0.6428614121708849
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,87124,60994,12261,0.6788,0.7482625512874644,0.6816,0.7611345215448779
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,57357,68781,5437,0.6756,0.733623862692387,0.6766,0.7381903092036015
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,87124,28082,5437,0.673,0.7217851587474746,0.6754,0.7327114528709766
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,1897,58608,12261,0.6576,0.652617199474383,0.6582,0.6552830658277491
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,72085,78662,12261,0.6714,0.7145238789427668,0.6726,0.7199681343691345
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,1897,28082,5437,0.6604,0.6650772576087806,0.6574,0.6517290753400995
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,72085,28896,5437,0.6604,0.6650772576087806,0.6646,0.6838615065313852
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,99750,34726,12261,0.671,0.71271138620631,0.6722,0.718152248981276
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,23523,54447,12261,0.6662,0.6910479145318447,0.6684,0.7009573734600988
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,99750,37553,5437,0.6678,0.6982515303303595,0.6694,0.7054726033903025
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,23523,9731,5437,0.66,0.6632942174102643,0.6522,0.6287236614350361
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,32041,68585,12261,0.6466,0.6041273054057364,0.6454,0.5988798859777538
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,72296,86225,12261,0.664,0.6811709895132297,0.6622,0.6731136207394463
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,32041,42167,5437,0.6568,0.6490661905244114,0.6592,0.6597311836401014
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,72296,1297,5437,0.6498,0.6181602033832486,0.641,0.5797070684323913
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,65622,53741,12261,0.6582,0.6552830658277491,0.6564,0.6472921691058355
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,21872,81596,12261,0.644,0.5927679952523233,0.641,0.5797070684323913
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,65622,91199,5437,0.6638,0.6802746783113588,0.6652,0.6865544087034524
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,21872,34782,5437,0.648,0.6102595207541777,0.6378,0.5658282091266444
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,5689,80368,12261,0.6716,0.7154305476251125,0.6746,0.7290647278426123
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,5521,70518,12261,0.6632,0.6775873214529137,0.658,0.6543941942627122
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,5689,79427,5437,0.6496,0.6172814297852316,0.653,0.632252349329572
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,5521,64258,5437,0.6578,0.6535055722968637,0.6578,0.6535055722968637
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,9366,31259,12261,0.659,0.6588410572189906,0.6618,0.671325959023032
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,88987,5682,12261,0.6682,0.7000551521663122,0.664,0.6811709895132297
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,9366,91877,5437,0.6502,0.6199184452853033,0.6354,0.555453859590853
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,88987,26346,5437,0.67,0.708185057924486,0.6726,0.7199681343691345
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,60255,8688,12261,0.6634,0.6784828447562464,0.665,0.6856565088307879
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,9819,86225,12261,0.666,0.6901486775636889,0.6662,0.6910479145318447
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,60255,24384,5437,0.657,0.6499535713186707,0.6478,0.6093828106751233
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,9819,61803,5437,0.6752,0.7317993349942247,0.6738,0.7254226407855389
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,56565,28406,12261,0.6498,0.6181602033832486,0.6498,0.6181602033832486
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,38963,27943,12261,0.6502,0.6199184452853033,0.6394,0.572760925856524
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,56565,30546,5437,0.6602,0.6641856101812611,0.657,0.6499535713186707
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,38963,5689,5437,0.6662,0.6910479145318447,0.6692,0.7045690059631329
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,75701,68781,12261,0.6766,0.7381903092036015,0.6852,0.7777732499067168
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,58608,9558,12261,0.6532,0.6331351161899232,0.6552,0.6419759937493217
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,75701,6200,5437,0.6728,0.7208765039301461,0.6742,0.7272431066320156
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,58608,57545,5437,0.6572,0.6508411994394884,0.6498,0.6181602033832486
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,78404,42851,12261,0.6612,0.6686464031689698,0.6596,0.6615121939862246
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,60242,52747,12261,0.639,0.5710264960446539,0.6246,0.50911932069657
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,78404,99750,5437,0.6486,0.6128910181202205,0.6482,0.6111364584039892
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,60242,35296,5437,0.6482,0.6111364584039892,0.647,0.6058782375676038
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,86225,45232,12261,0.6742,0.7272431066320156,0.6726,0.7199681343691345
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,26346,46807,12261,0.6704,0.7099947511325565,0.67,0.708185057924486
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,86225,58197,5437,0.6682,0.7000551521663122,0.6686,0.7018598689935356
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,26346,22579,5437,0.6518,0.6269607390693728,0.6482,0.6111364584039892
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,27476,55289,12261,0.655,0.6410908186038923,0.6564,0.6472921691058355
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,42393,52358,12261,0.6742,0.7272431066320156,0.6732,0.7226940993308032
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,27476,96502,5437,0.6678,0.6982515303303595,0.6698,0.7072806288740764
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,42393,40740,5437,0.6638,0.6802746783113588,0.6648,0.6847588749333102
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,47934,71886,12261,0.6438,0.5918957480091467,0.6366,0.5606373588859219
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,50946,6746,12261,0.6742,0.7272431066320156,0.6798,0.7528528366994012
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,47934,63665,5437,0.6502,0.6199184452853033,0.6464,0.6032521764433971
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,50946,66051,5437,0.6706,0.710900016288588,0.6664,0.6919474203680412
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,28127,8688,12261,0.664,0.6811709895132297,0.666,0.6901486775636889
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,37792,57676,12261,0.6556,0.6437470743160987,0.6514,0.6251987597562125
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,28127,1830,5437,0.6556,0.6437470743160987,0.6552,0.6419759937493217
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,37792,94951,5437,0.643,0.5884089424579804,0.6384,0.5684264176175774
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,72129,19287,12261,0.659,0.6588410572189906,0.6538,0.6357848515480016
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,55884,30158,12261,0.6632,0.6775873214529137,0.6622,0.6731136207394463
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,72129,38705,5437,0.6624,0.6740078403492478,0.67,0.708185057924486
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,55884,94589,5437,0.6644,0.6829644031460886,0.6622,0.6731136207394463
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,37792,18283,12261,0.6556,0.6437470743160987,0.656,0.6455191315706909
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,72745,25682,12261,0.64,0.5753641449035619,0.638,0.5666940715190188
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,37792,45704,5437,0.643,0.5884089424579804,0.6418,0.5831852390491452
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,72745,4385,5437,0.659,0.6588410572189906,0.6554,0.6428614121708849
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,1426,60051,12261,0.6568,0.6490661905244114,0.6562,0.6464055275782523
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,51265,91611,12261,0.6768,0.739104481645073,0.6772,0.7409337138631867
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,1426,15795,5437,0.6552,0.6419759937493217,0.6492,0.6155245751424081
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,51265,22141,5437,0.662,0.6722196604539895,0.6632,0.6775873214529137
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,7093,38541,12261,0.6636,0.6793786302174963,0.668,0.6991532046201573
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,6746,56143,12261,0.6558,0.644632980633109,0.6448,0.5962591800744037
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,7093,6032,5437,0.652,0.6278420821521787,0.6568,0.6490661905244114
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,6746,57864,5437,0.6734,0.7236033261906093,0.673,0.7217851587474746
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,43068,91877,12261,0.6742,0.7272431066320156,0.6678,0.6982515303303595
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,23091,16102,12261,0.654,0.6366685763994745,0.6486,0.6128910181202205
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,43068,74467,5437,0.6636,0.6793786302174963,0.6646,0.6838615065313852
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,23091,31259,5437,0.6536,0.6349013668575129,0.6518,0.6269607390693728
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,75934,9731,12261,0.638,0.5666940715190188,0.6388,0.5701595947980271
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,55289,33916,12261,0.6634,0.6784828447562464,0.6644,0.6829644031460886
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,75934,75701,5437,0.6644,0.6829644031460886,0.6656,0.6883510082964521
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,55289,79923,5437,0.6326,0.5433871380905234,0.6306,0.5347916793458211
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,87251,38276,12261,0.6508,0.6225575513794357,0.652,0.6278420821521787
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,43068,87251,12261,0.6742,0.7272431066320156,0.674,0.7263327295455997
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,87251,93072,5437,0.6734,0.7236033261906093,0.672,0.7172447321390061
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,43068,63665,5437,0.6636,0.6793786302174963,0.6652,0.6865544087034524
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,15124,19556,12261,0.6516,0.6260796317495422,0.6522,0.6287236614350361
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,56565,91611,12261,0.6498,0.6181602033832486,0.646,0.6015025906488275
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,15124,18192,5437,0.651,0.6234377200061422,0.6454,0.5988798859777538
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,56565,45704,5437,0.6602,0.6641856101812611,0.6584,0.6561721874484452
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,8390,38566,12261,0.65,0.6190392084062236,0.639,0.5710264960446539
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,60255,33857,12261,0.6634,0.6784828447562464,0.6618,0.671325959023032
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,8390,92360,5437,0.663,0.6766920598335009,0.6588,0.6579511826859614
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,60255,31497,5437,0.657,0.6499535713186707,0.6536,0.6349013668575129
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,4847,6603,12261,0.6468,0.6050026589731471,0.6494,0.6164028871816113
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,78662,71163,12261,0.6652,0.6865544087034524,0.667,0.69464755593518
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,4847,25966,5437,0.6604,0.6650772576087806,0.66,0.6632942174102643
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,78662,18408,5437,0.655,0.6410908186038923,0.6468,0.6050026589731471
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,62812,94104,12261,0.6554,0.6428614121708849,0.6546,0.6393211963545017
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,83746,56886,12261,0.6738,0.7254226407855389,0.6776,0.7427641327053713
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,62812,15984,5437,0.6476,0.6085063277414554,0.6354,0.555453859590853
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,83746,72657,5437,0.6432,0.5892803171589023,0.633,0.5451085740896059
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,17191,60242,12261,0.656,0.6455191315706909,0.657,0.6499535713186707
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,38142,37792,12261,0.6658,0.689249708979631,0.6652,0.6865544087034524
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,17191,10860,5437,0.6398,0.5744961947735621,0.632,0.5408064559779265
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,38142,68927,5437,0.6458,0.6006281329754418,0.6462,0.6023772716647129
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,53741,6467,12261,0.6702,0.7090897651777116,0.6744,0.7281537725592606
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,22579,32985,12261,0.6492,0.6155245751424081,0.6446,0.5953860536607863
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,53741,58608,5437,0.65,0.6190392084062236,0.6518,0.6269607390693728
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,22579,15319,5437,0.6608,0.6668613182890205,0.6556,0.6437470743160987
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,34782,70518,12261,0.6488,0.6137686410402418,0.6486,0.6128910181202205
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,93526,3236,12261,0.6434,0.5901519093758859,0.6438,0.5918957480091467
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,34782,50627,5437,0.669,0.7036656847511656,0.6684,0.7009573734600988
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,93526,60051,5437,0.6384,0.5684264176175774,0.6386,0.5692929021225532
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,33981,71798,12261,0.66,0.6632942174102643,0.6586,0.6570615595819236
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,30546,72634,12261,0.6774,0.7418487746925629,0.682,0.7629782750632855
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,33981,5689,5437,0.6704,0.7099947511325565,0.6688,0.7027626392593871
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,30546,88940,5437,0.6682,0.7000551521663122,0.6722,0.718152248981276
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,30546,23091,12261,0.6774,0.7418487746925629,0.6818,0.7620562438001162
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,1842,48704,12261,0.6632,0.6775873214529137,0.6632,0.6775873214529137
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,30546,71886,5437,0.6682,0.7000551521663122,0.6722,0.718152248981276
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,1842,45569,5437,0.659,0.6588410572189906,0.6598,0.6624030788327199
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,44777,50072,12261,0.6752,0.7317993349942247,0.68,0.7537718023763803
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,94459,72657,12261,0.687,0.7861311016821965,0.6868,0.7852011649066722
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,44777,57357,5437,0.663,0.6766920598335009,0.6654,0.6874525750316527
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,94459,78871,5437,0.6532,0.6331351161899232,0.6464,0.6032521764433971
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,57676,97389,12261,0.6614,0.6695393308486575,0.6626,0.6749023197539274
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,42167,78662,12261,0.6342,0.5502776261474815,0.6194,0.48700231267705313
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,57676,19556,5437,0.6622,0.6731136207394463,0.6492,0.6155245751424081
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,42167,21872,5437,0.6494,0.6164028871816113,0.65,0.6190392084062236
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,48991,24846,12261,0.6714,0.7145238789427668,0.6764,0.7372764318400887
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,35161,40448,12261,0.6506,0.6216776163392946,0.6518,0.6269607390693728
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,48991,64007,5437,0.662,0.6722196604539895,0.6626,0.6749023197539274
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,35161,98088,5437,0.6744,0.7281537725592606,0.68,0.7537718023763803
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,78662,9301,12261,0.6652,0.6865544087034524,0.664,0.6811709895132297
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,38566,45232,12261,0.6706,0.710900016288588,0.6704,0.7099947511325565
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,78662,93526,5437,0.655,0.6410908186038923,0.6522,0.6287236614350361
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,38566,55884,5437,0.682,0.7629782750632855,0.681,0.758371203364668
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,67594,97560,12261,0.6608,0.6668613182890205,0.6622,0.6731136207394463
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,40024,41136,12261,0.6752,0.7317993349942247,0.6756,0.733623862692387
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,67594,1297,5437,0.6676,0.6973501288063867,0.6672,0.6955481420974836
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,40024,11815,5437,0.6398,0.5744961947735621,0.6348,0.5528648399314406
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,3236,50946,12261,0.65,0.6190392084062236,0.6448,0.5962591800744037
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,13510,46642,12261,0.6548,0.6402058862877071,0.6508,0.6225575513794357
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,3236,21840,5437,0.6554,0.6428614121708849,0.6496,0.6172814297852316
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,13510,52684,5437,0.6678,0.6982515303303595,0.672,0.7172447321390061
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,33857,7427,12261,0.652,0.6278420821521787,0.652,0.6278420821521787
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,79923,63987,12261,0.6686,0.7018598689935356,0.672,0.7172447321390061
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,33857,71798,5437,0.671,0.71271138620631,0.6718,0.7163374985222017
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,79923,8688,5437,0.6446,0.5953860536607863,0.6392,0.5718936062635962
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,16102,1426,12261,0.6692,0.7045690059631329,0.6706,0.710900016288588
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,34975,55289,12261,0.6576,0.652617199474383,0.6582,0.6552830658277491
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,16102,38678,5437,0.6452,0.5980060958156294,0.6422,0.5849256105807947
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,34975,2506,5437,0.65,0.6190392084062236,0.6436,0.5910237195215737
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,49615,43545,12261,0.6478,0.6093828106751233,0.6428,0.5875377848610137
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,11819,94589,12261,0.6468,0.6050026589731471,0.6342,0.5502776261474815
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,49615,19556,5437,0.6594,0.6606215624090427,0.6524,0.6296054773556218
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,11819,28317,5437,0.6262,0.5159489138708429,0.6212,0.4946447299626087
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,68927,11815,12261,0.6622,0.6731136207394463,0.663,0.6766920598335009
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,21322,20199,12261,0.6848,0.7759194668438082,0.6868,0.7852011649066722
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,68927,12397,5437,0.6664,0.6919474203680412,0.67,0.708185057924486
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,21322,52484,5437,0.6662,0.6910479145318447,0.6704,0.7099947511325565
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,60393,39978,12261,0.6704,0.7099947511325565,0.6704,0.7099947511325565
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,8688,7427,12261,0.6606,0.6659691601565632,0.6516,0.6260796317495422
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,60393,77060,5437,0.6632,0.6775873214529137,0.6664,0.6919474203680412
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,8688,39978,5437,0.65,0.6190392084062236,0.6492,0.6155245751424081
