cfg_name,model,exptype,diffinit,t,setting,th_seed,th_ri,attack_acc_with_same_ri,epsilon_with_same_ri,attack_seed,attack_ri,attack_acc_with_diff_ri,epsilon_with_diff_ri
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,54224,5437,0.5288,0.11532765620009981,54224,12261,0.52835,0.11352175779117753
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,33857,12261,0.52995,0.11994359044870426,96502,5437,0.5257,0.1028906749418661
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,72085,12261,0.53795,0.15209250870586888,72085,5437,0.53515,0.1408323085285177
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,29900,12261,0.5337,0.1350046795256238,29900,5437,0.54065,0.1629596726740705
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,43068,12261,0.5308,0.12335618567873234,43068,5437,0.52885,0.11552832312129686
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,50072,12261,0.52995,0.11994359044870426,50072,5437,0.5292,0.11693305685467896
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,98088,12261,0.52565,0.10269014618295381,70972,5437,0.5233,0.09326755116738211
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,60393,12261,0.5354,0.14183731074994324,60393,5437,0.5391,0.15671998273116056
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,82125,12261,0.5322,0.12897850439351025,82125,5437,0.52985,0.11954215489775938
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,52022,12261,0.52385,0.09547245315891907,32305,5437,0.51425,0.05701544027551694
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,31259,5437,0.53585,0.14364649531306467,31259,12261,0.5249,0.09968246006537851
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,58608,12261,0.53605,0.1444506525030605,58608,5437,0.53945,0.1581286745631044
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,54447,5437,0.5292,0.11693305685467896,54447,12261,0.52675,0.10710226259486635
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,68536,12261,0.53795,0.15209250870586888,68536,5437,0.5307,0.12295466703347717
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,52358,12261,0.5302,0.12094722163011282,17485,5437,0.53145,0.1259663004097579
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,15124,5437,0.5355,0.14223933163391023,15124,12261,0.52845,0.11392305246546239
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,54447,12261,0.53785,0.15169019716722795,54447,5437,0.5408,0.1635636797233974
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,54042,12261,0.52775,0.11111418034681123,68927,5437,0.5282,0.1129198328894571
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,71886,5437,0.52995,0.11994359044870426,71886,12261,0.53685,0.14766775018010822
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,19184,12261,0.5328,0.13138868771216228,19184,5437,0.54095,0.16416771654387352
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,29900,12261,0.5357,0.1430434078610385,29900,5437,0.5212,0.08485087156687186
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,17191,5437,0.53275,0.1311878246430541,94433,12261,0.52445,0.09787806547921823
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,85270,12261,0.53475,0.13922445244015474,85270,5437,0.5446,0.17887542661001987
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,57873,12261,0.53725,0.14927658406901306,57873,5437,0.52965,0.11873931262454457
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,5524,5437,0.53055,0.12235240761504278,5524,12261,0.5288,0.11532765620009981
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,28082,5437,0.54415,0.17706113611115906,18192,12261,0.53425,0.13721488471755916
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,61803,12261,0.5425,0.1704112006990386,61803,5437,0.5383,0.15350069605396838
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,20199,5437,0.52535,0.10148701680697662,20199,12261,0.53505,0.14043032754880402
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,11819,12261,0.53565,0.14284238448654965,11819,5437,0.53385,0.13560742988160898
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,75316,12261,0.53675,0.14726557159342105,21840,5437,0.5327,0.13098696421657285
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,18192,12261,0.5326,0.13058525127507403,18192,5437,0.5447,0.1792786420488923
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,91199,5437,0.5191,0.07643719454956645,91199,12261,0.52005,0.08024302898959626
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,36094,5437,0.5362,0.14505380098042764,36094,12261,0.54055,0.16255701779188636
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,19727,12261,0.51655,0.06622419236589769,9940,5437,0.52225,0.08905881731629277
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,47934,5437,0.52335,0.09346798736130554,47934,12261,0.5124,0.04961017241546252
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,68544,5437,0.5364,0.14585803994192678,68544,12261,0.5345,0.13821963374797802
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,32985,5437,0.52945,0.11793650857166642,32985,12261,0.53035,0.12154942951095474
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,91260,5437,0.5285,0.11412370323677999,28896,12261,0.52435,0.09747711062794813
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,49036,5437,0.53495,0.14002835789613974,49036,12261,0.5413,0.16557725219980585
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,59412,12261,0.52175,0.08705493763694801,59412,5437,0.5299,0.11974287146863172
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,6603,5437,0.5267,0.1069016895771412,6603,12261,0.5287,0.11492632931171919
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,69878,5437,0.5331,0.1325939218518241,85626,12261,0.52385,0.09547245315891907
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,35296,5437,0.5298,0.11934144073200038,35296,12261,0.5144,0.057615933178121005
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,28127,5437,0.53185,0.12757273731277596,28127,12261,0.53385,0.13560742988160898
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,76890,12261,0.53235,0.12958101488005522,76890,5437,0.52925,0.11713374247771273
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,42851,5437,0.52905,0.11633101408134469,67594,12261,0.52655,0.10629998339709686
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,9071,12261,0.5391,0.15671998273116056,9071,5437,0.53835,0.15370187804308902
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,32358,5437,0.52195,0.08785646832285246,32358,12261,0.5267,0.1069016895771412
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,87251,12261,0.53075,0.12315542511674749,87251,5437,0.53425,0.13721488471755916
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,48991,5437,0.52775,0.11111418034681123,75534,12261,0.53695,0.1480699406879476
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,1638,12261,0.52755,0.1103117263594661,1638,5437,0.5294,0.11773581349973865
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,9694,5437,0.53405,0.13641113530404003,9694,12261,0.5264,0.10569829644131144
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,1426,5437,0.52,0.08004270767353656,1426,12261,0.52455,0.09827902819204118
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,91199,12261,0.51275,0.05101105856482001,76450,5437,0.5183,0.07323271155948562
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,59063,5437,0.5335,0.1342010504544094,59063,12261,0.5326,0.13058525127507403
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,36094,12261,0.5353,0.14143530130840293,36094,5437,0.54055,0.16255701779188636
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,60051,12261,0.52705,0.1083057460420188,60051,5437,0.5344,0.13781772580520782
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,52911,5437,0.5312,0.12496235989942123,9071,12261,0.53005,0.12034503565279624
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,54224,12261,0.5274,0.1097099091663787,54224,5437,0.5247,0.09888048707270246
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,35296,12261,0.53765,0.15088561081288746,35296,5437,0.5272,0.10890751709640907
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,18602,5437,0.52525,0.10108599003271444,18602,12261,0.5299,0.11974287146863172
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,96502,12261,0.5259,0.10369281068722609,55462,5437,0.5276,0.11051233651995208
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,24898,12261,0.53995,0.16014136345039862,24898,5437,0.53655,0.14646125005129462
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,92583,5437,0.52885,0.11552832312129686,92583,12261,0.52625,0.10509662859995508
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,99750,5437,0.53465,0.13882251657094605,99750,12261,0.53955,0.15853118664236643
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,30158,12261,0.53795,0.15209250870586888,45637,5437,0.52875,0.11512699159826739
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,22406,12261,0.52475,0.09908097733220407,22406,5437,0.5271,0.10850633421133124
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,52358,5437,0.53565,0.14284238448654965,52358,12261,0.53115,0.12476157936038838
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,3207,5437,0.52935,0.11753512079615952,3207,12261,0.52735,0.10950930785122995
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,33916,5437,0.5353,0.14143530130840293,38678,12261,0.5343,0.13741582897539406
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,27476,12261,0.5353,0.14143530130840293,27476,5437,0.5273,0.10930870873723347
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,99300,12261,0.53815,0.15289716867168815,99300,5437,0.5319,0.1277735534422471
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,91877,5437,0.53325,0.13319657492962805,91877,12261,0.52915,0.11673237358366119
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,60994,5437,0.53245,0.12998270157993688,21303,12261,0.52605,0.10429443435524621
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,61701,5437,0.542,0.1683968173254614,61701,12261,0.5375,0.1502822030493379
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,13432,5437,0.53795,0.15209250870586888,13432,12261,0.5325,0.1301835488548384
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,61751,12261,0.54025,0.161349131902565,61751,5437,0.5422,0.16920252954609896
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,12397,12261,0.52785,0.1115154207266259,74057,5437,0.52825,0.11312047224750651
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,61616,5437,0.537,0.14827104042263065,61616,12261,0.53515,0.1408323085285177
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,92274,5437,0.53665,0.14686340489483293,92274,12261,0.5436,0.174844064289068
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,35161,5437,0.53745,0.1500810732017448,35161,12261,0.5318,0.12737192375210918
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,22406,5437,0.5342,0.13701394322561986,82666,12261,0.526,0.10409389104263336
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,45704,12261,0.52285,0.09146370918133506,45704,5437,0.5296,0.11853860803838112
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,19679,12261,0.5282,0.1129198328894571,19679,5437,0.52345,0.09386886538172906
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,39284,12261,0.52885,0.11552832312129686,39284,5437,0.5148,0.05921729865207667
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,22579,12261,0.52445,0.09787806547921823,31259,5437,0.53525,0.14123430086823877
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,21872,12261,0.54255,0.1706126579406722,21872,5437,0.54555,0.1827065635363282
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,1526,5437,0.52505,0.10028396081581097,1526,12261,0.5334,0.13379925216058425
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,25966,5437,0.53205,0.12837601728447517,25966,12261,0.53745,0.1500810732017448
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,25682,12261,0.5259,0.10369281068722609,94433,5437,0.5334,0.13379925216058425
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,8688,5437,0.532,0.1281751934239978,8688,12261,0.5306,0.12255315828671606
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,71798,12261,0.5382,0.15309834137241043,71798,5437,0.5408,0.1635636797233974
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,12306,5437,0.54355,0.17464253363891943,12306,12261,0.53545,0.14203831975956246
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,15319,5437,0.5331,0.1325939218518241,1842,12261,0.5355,0.14223933163391023
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,84435,12261,0.53255,0.13038439875184998,84435,5437,0.53855,0.1545066370851933
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,58197,5437,0.53375,0.13520559358480871,58197,12261,0.53485,0.13962639953757233
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,45569,5437,0.5353,0.14143530130840293,45569,12261,0.53255,0.13038439875184998
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,8390,12261,0.53475,0.13922445244015474,96385,5437,0.5375,0.1502822030493379
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,72911,12261,0.54175,0.1673897536966538,72911,5437,0.54515,0.18109329188431994
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,97560,12261,0.53,0.12014431184206341,97560,5437,0.51555,0.062220065132939206
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,83746,5437,0.52385,0.09547245315891907,83746,12261,0.5364,0.14585803994192678
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,54447,5437,0.5199,0.07964206985277553,33857,12261,0.51805,0.07223138846778368
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,67907,12261,0.53525,0.14123430086823877,67907,5437,0.53555,0.14244034637710878
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,91877,12261,0.53065,0.12275391142483057,91877,5437,0.52865,0.11472566933637605
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,32041,5437,0.53685,0.14766775018010822,32041,12261,0.53195,0.12797437214462146
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,28317,12261,0.52925,0.11713374247771273,54584,5437,0.53095,0.12395848227789469
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,20199,5437,0.4965,-0.014000228673389865,20199,12261,0.52915,0.11673237358366119
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,59329,12261,0.53425,0.13721488471755916,59329,5437,0.5322,0.12897850439351025
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,44777,12261,0.53015,0.1207464905427333,44777,5437,0.52995,0.11994359044870426
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,53741,12261,0.5317,0.12697030432079653,83745,5437,0.5274,0.1097099091663787
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,40024,5437,0.53075,0.12315542511674749,40024,12261,0.5395,0.1583299290028277
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,67950,12261,0.54435,0.17786745138505317,67950,5437,0.54115,0.16497314547613337
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,72634,12261,0.5347,0.13902348310408283,72634,5437,0.54045,0.16215437605809346
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,78662,12261,0.53675,0.14726557159342105,94698,5437,0.53575,0.14324443412087098
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,76078,12261,0.5423,0.16960540618741865,76078,5437,0.5249,0.09968246006537851
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,22141,5437,0.52895,0.115929663938107,22141,12261,0.54205,0.16859824025830436
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,18192,12261,0.5342,0.13701394322561986,18192,5437,0.54395,0.17625487824092448
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,48704,5437,0.53325,0.13319657492962805,17485,12261,0.5286,0.11452501166815794
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,63987,12261,0.54105,0.1645704243525578,63987,5437,0.5365,0.1462601770648433
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,96385,5437,0.5363,0.14545591459146434,96385,12261,0.53505,0.14043032754880402
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,37553,5437,0.53975,0.1593362492817293,37553,12261,0.5403,0.1615504380378378
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,83746,5437,0.53425,0.13721488471755916,20760,12261,0.5339,0.13580835212744535
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,94698,5437,0.5351,0.14063131662071995,94698,12261,0.53595,0.1440485680961269
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,49122,5437,0.5266,0.10650054998232536,49122,12261,0.5291,0.11653169266057717
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,97560,12261,0.52695,0.10790457622949266,97560,5437,0.52675,0.10710226259486635
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,9071,12261,0.525,0.10008345855698263,75316,5437,0.50075,0.0030000022500031288
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,41136,12261,0.5345,0.13821963374797802,41136,5437,0.5291,0.11653169266057717
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,40740,5437,0.52715,0.10870692456143752,40740,12261,0.53315,0.13279480353425369
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,21303,12261,0.53515,0.1408323085285177,21303,5437,0.53025,0.12114795515121717
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,38678,12261,0.5305,0.12215165940572002,35423,5437,0.5315,0.1261670961035256
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,6582,12261,0.52425,0.0970761636057704,6582,5437,0.5224,0.08966001588382881
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,30158,5437,0.53745,0.1500810732017448,30158,12261,0.53275,0.1311878246430541
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,67907,12261,0.53495,0.14002835789613974,67907,5437,0.5387,0.15511023912271302
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,28648,5437,0.5297,0.11894001959947859,42851,12261,0.53615,0.1448527485668743
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,2674,12261,0.53455,0.1384205918970098,2674,5437,0.53115,0.12476157936038838
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,2213,5437,0.5306,0.12255315828671606,2213,12261,0.5296,0.11853860803838112
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,70972,5437,0.53515,0.1408323085285177,70972,12261,0.53055,0.12235240761504278
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,3228,12261,0.52945,0.11793650857166642,55884,5437,0.53635,0.14565697579720324
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,90981,5437,0.5405,0.16235569528352117,90981,12261,0.53695,0.1480699406879476
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,10051,12261,0.5371,0.14867324887418884,10051,5437,0.5392,0.15712245021641574
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,31497,5437,0.5423,0.16960540618741865,31497,12261,0.53585,0.14364649531306467
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,52484,12261,0.53725,0.14927658406901306,12306,5437,0.5439,0.1760533227112605
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,60752,12261,0.5306,0.12255315828671606,60752,5437,0.53605,0.1444506525030605
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,85918,5437,0.5322,0.12897850439351025,85918,12261,0.5321,0.12857684373015316
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,18060,5437,0.5343,0.13741582897539406,18060,12261,0.5368,0.14746665939868678
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,3207,12261,0.5353,0.14143530130840293,78662,5437,0.5263,0.10529718243002721
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,45637,12261,0.5391,0.15671998273116056,45637,5437,0.52905,0.11633101408134469
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,89911,5437,0.5391,0.15671998273116056,89911,12261,0.54195,0.16819539780054146
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,68544,5437,0.53065,0.12275391142483057,68544,12261,0.53645,0.14605910702976369
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,79427,12261,0.53155,0.12636789433741685,54042,5437,0.53075,0.12315542511674749
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,28082,5437,0.54215,0.1690010963644499,28082,12261,0.53935,0.15772617526649702
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,50072,5437,0.517,0.0680262208558565,50072,12261,0.52635,0.1054977383757903
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,28317,5437,0.52555,0.1022890948495957,28317,12261,0.5336,0.1346028595651312
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,61803,5437,0.53275,0.1311878246430541,19184,12261,0.5287,0.11492632931171919
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,66413,12261,0.52765,0.11071294890195568,66413,5437,0.53555,0.14244034637710878
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,1842,12261,0.5205,0.08204599373153057,1842,5437,0.5209,0.08364874086206948
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,57676,5437,0.5433,0.17363493336652414,57676,12261,0.5386,0.15470783463784515
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,90981,12261,0.5388,0.15551265614130466,73319,5437,0.5394,0.1579274233190447
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,8688,12261,0.5385,0.15430544265353638,8688,5437,0.5367,0.14706448676018033
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,15319,5437,0.52935,0.11753512079615952,15319,12261,0.5285,0.11412370323677999
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,2637,5437,0.5348,0.13942542458327906,37553,12261,0.54135,0.1657786278012426
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,6746,12261,0.5274,0.1097099091663787,6746,5437,0.53815,0.15289716867168815
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,22085,5437,0.5346,0.13862155283662708,22085,12261,0.53475,0.13922445244015474
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,46807,12261,0.5377,0.15108675282145242,46807,5437,0.5373,0.14947770182182182
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,97213,5437,0.5277,0.11091356350955048,97213,12261,0.5259,0.10369281068722609
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,6066,12261,0.5417,0.1671883511487747,11495,5437,0.54075,0.16336234073793302
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,98088,5437,0.5405,0.16235569528352117,98088,12261,0.54265,0.17101558278965026
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,22756,5437,0.5357,0.1430434078610385,22756,12261,0.5413,0.16557725219980585
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,43602,5437,0.53005,0.12034503565279624,75534,12261,0.538,0.15229366908004574
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,97502,5437,0.53355,0.13440195365560373,97502,12261,0.53565,0.14284238448654965
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,2637,12261,0.53145,0.1259663004097579,2637,5437,0.50825,0.03300299523928743
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,33981,5437,0.5185,0.07403379643140172,33981,12261,0.5412,0.1651745110414174
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,25682,5437,0.53295,0.13199129281628824,25682,12261,0.5288,0.11532765620009981
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,76936,5437,0.5275,0.11011111841642401,34726,12261,0.5338,0.13540651036876722
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,55974,12261,0.52955,0.11833790583690346,55974,5437,0.5272,0.10890751709640907
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,12397,5437,0.5212,0.08485087156687186,12397,12261,0.53755,0.15048333593096797
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,19679,5437,0.5384,0.1539030631366282,45232,12261,0.53615,0.1448527485668743
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,83746,12261,0.53095,0.12395848227789469,83746,5437,0.52195,0.08785646832285246
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,60994,5437,0.53755,0.15048333593096797,60994,12261,0.5399,0.1599400800628185
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,67594,12261,0.53205,0.12837601728447517,67594,5437,0.533,0.13219216649694737
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,9940,12261,0.5178,0.07123010157036672,9940,5437,0.5243,0.09727663614025117
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,71798,5437,0.52105,0.08424979860953573,53741,12261,0.53165,0.12676949844195545
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,9558,5437,0.5352,0.14103330327631733,9558,12261,0.5385,0.15430544265353638
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,96065,5437,0.53435,0.13761677600323882,96065,12261,0.5354,0.14183731074994324
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,79993,5437,0.532,0.1281751934239978,79993,12261,0.54105,0.1645704243525578
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,85746,5437,0.5326,0.13058525127507403,85626,12261,0.5224,0.08966001588382881
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,6200,12261,0.53155,0.12636789433741685,6200,5437,0.5223,0.08925921504633688
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,48991,5437,0.5347,0.13902348310408283,48991,12261,0.53195,0.12797437214462146
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,78461,12261,0.53535,0.14163630460093068,78461,5437,0.5274,0.1097099091663787
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,32985,12261,0.52895,0.115929663938107,19184,5437,0.53245,0.12998270157993688
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,52484,12261,0.5401,0.1607452330529674,52484,5437,0.53575,0.14324443412087098
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,92360,5437,0.5242,0.09687569302044859,92360,12261,0.5337,0.1350046795256238
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,70518,5437,0.5296,0.11853860803838112,34726,12261,0.53055,0.12235240761504278
